mid,time,radiant_team,dire_team,radiant_win
5503705017,2020-07-08 07:48:01,"53,73,7,54,9","112,44,11,17,86",True
5503704703,2020-07-08 07:47:36,"108,25,95,31,73","9,44,110,106,111",True
5503704319,2020-07-08 07:46:52,"9,126,44,104,39","80,22,67,5,120",False
5503704117,2020-07-08 07:46:26,"120,119,31,34,8","5,10,105,21,96",False
5503704008,2020-07-08 07:46:12,"52,64,104,48,79","100,21,74,109,58",True
5503703816,2020-07-08 07:45:55,"107,92,38,44,86","70,40,53,76,68",True
5503703701,2020-07-08 07:45:37,"12,39,105,18,120","28,63,3,6,53",True
5503703615,2020-07-08 07:45:20,"7,74,50,48,36","26,107,39,42,129",False
5503703600,2020-07-08 07:45:30,"120,8,88,110,87","2,61,56,3,107",False
5503703516,2020-07-08 07:45:21,"111,65,84,93,4","74,126,96,31,12",False
5503703217,2020-07-08 07:44:42,"44,71,28,93,40","38,73,45,86,105",False
5503703215,2020-07-08 07:44:42,"32,63,64,53,13","21,104,39,7,70",False
5503703019,2020-07-08 07:44:20,"64,9,32,39,1","5,53,74,37,67",False
5503702901,2020-07-08 07:44:10,"69,75,67,110,5","1,129,21,107,128",True
5503702716,2020-07-08 07:43:50,"51,52,3,21,70","14,12,61,16,31",False
5503702501,2020-07-08 07:43:25,"70,9,97,87,105","109,51,84,15,120",True
5503701519,2020-07-08 07:41:35,"51,12,53,62,73","67,30,100,34,2",False
5503701110,2020-07-08 07:40:45,"37,94,2,39,32","68,8,22,64,126",True
5503701006,2020-07-08 07:40:21,"120,31,23,8,83","22,59,77,71,93",True
5503700713,2020-07-08 07:39:35,"96,84,9,67,11","86,76,28,87,8",True
5503700511,2020-07-08 07:39:36,"86,110,64,92,42","48,1,126,79,14",True
5503700501,2020-07-08 07:39:06,"93,60,119,23,31","126,3,48,21,112",False
5503700116,2020-07-08 07:38:50,"121,74,70,22,96","93,38,27,39,19",True
5503700000,2020-07-08 07:38:20,"68,109,30,17,104","129,39,70,128,85",False
5503699815,2020-07-08 07:37:55,"10,8,39,99,84","13,114,70,27,100",False
5503699504,2020-07-08 07:37:35,"9,70,104,22,74","59,119,60,1,64",False
5503699004,2020-07-08 07:36:39,"96,88,87,93,39","82,16,50,111,95",True
5503698719,2020-07-08 07:36:04,"108,7,82,128,48","121,42,86,35,69",False
5503698605,2020-07-08 07:35:54,"22,67,110,107,111","54,14,28,3,34",False
5503697900,2020-07-08 07:34:24,"42,104,79,128,92","13,39,7,21,41",False
5503697817,2020-07-08 07:34:24,"21,11,120,93,13","87,41,84,96,95",False
5503697813,2020-07-08 07:34:14,"104,5,25,106,12","128,39,83,42,74",True
5503697107,2020-07-08 07:33:05,"74,42,90,9,60","104,97,128,50,54",False
5503697007,2020-07-08 07:32:49,"75,41,62,53,5","93,96,35,46,30",False
5503696714,2020-07-08 07:32:09,"12,80,14,21,3","104,42,40,114,84",True
5503695703,2020-07-08 07:30:24,"103,42,86,76,91","79,60,107,10,7",False
5503695501,2020-07-08 07:29:59,"30,34,49,67,83","39,16,7,26,8",True
5503694802,2020-07-08 07:28:34,"22,62,67,79,106","27,96,66,47,42",False
5503694601,2020-07-08 07:28:13,"84,106,31,70,35","39,42,44,85,45",True
5503694300,2020-07-08 07:27:40,"104,8,17,107,68","69,119,20,70,129",True
5503693702,2020-07-08 07:26:28,"22,83,17,100,93","78,86,59,67,14",True
5503693613,2020-07-08 07:26:24,"95,80,100,121,102","7,91,8,99,23",True
5503693417,2020-07-08 07:25:49,"2,31,7,80,13","86,46,129,93,91",False
5503692908,2020-07-08 07:25:03,"51,65,93,34,111","2,27,44,10,100",False
5503692907,2020-07-08 07:24:59,"42,21,79,26,53","104,84,100,39,48",True
5503692808,2020-07-08 07:24:54,"40,84,49,39,80","54,3,106,69,30",True
5503692807,2020-07-08 07:24:55,"80,62,3,44,110","71,31,50,10,102",False
5503692103,2020-07-08 07:23:34,"8,9,22,36,26","34,42,93,30,106",False
5503691318,2020-07-08 07:22:03,"8,120,3,51,98","31,36,47,7,93",True
5503691200,2020-07-08 07:21:53,"64,2,70,13,113","100,73,105,38,8",True
5503690616,2020-07-08 07:20:53,"63,1,110,105,11","93,46,39,86,90",True
5503690005,2020-07-08 07:19:42,"59,49,73,30,27","110,90,104,22,99",True
5503689913,2020-07-08 07:19:33,"8,65,5,7,22","51,31,34,109,13",False
5503688817,2020-07-08 07:17:38,"39,40,63,11,5","35,64,70,53,51",False
5503688705,2020-07-08 07:17:23,"109,70,50,5,106","14,40,6,15,9",False
5503688515,2020-07-08 07:17:02,"9,126,6,75,120","41,17,84,3,96",False
5503687513,2020-07-08 07:15:13,"112,104,80,63,89","70,62,6,126,106",True
5503687509,2020-07-08 07:15:02,"51,93,17,14,64","21,41,98,119,39",True
5503687313,2020-07-08 07:14:53,"9,3,1,101,106","45,26,54,90,129",True
5503686700,2020-07-08 07:13:37,"19,90,126,46,110","107,70,64,76,104",True
5503686608,2020-07-08 07:13:38,"46,48,121,14,35","67,76,3,5,21",False
5503686600,2020-07-08 07:13:33,"40,112,6,46,68","11,87,70,119,16",False
5503686414,2020-07-08 07:13:03,"86,63,126,102,67","12,30,39,101,104",True
5503685810,2020-07-08 07:12:07,"114,37,62,4,22","70,66,39,28,112",False
5503685218,2020-07-08 07:11:06,"120,9,19,31,8","88,5,1,13,21",True
5503685207,2020-07-08 07:10:53,"64,56,28,107,42","62,11,55,10,26",True
5503683909,2020-07-08 07:08:42,"64,53,84,120,110","3,12,36,126,31",True
5503683514,2020-07-08 07:08:02,"96,22,4,62,70","1,100,106,37,29",False
5503682512,2020-07-08 07:06:07,"70,80,30,21,62","36,83,74,67,31",False
5503682307,2020-07-08 07:05:52,"68,106,93,20,129","51,32,7,37,35",False
5503682002,2020-07-08 07:05:16,"40,64,70,107,17","25,30,74,41,126",False
5503681311,2020-07-08 07:03:57,"50,31,2,22,12","27,73,7,34,105",True
5503680817,2020-07-08 07:03:12,"86,70,3,56,55","35,69,20,12,92",True
5503680317,2020-07-08 07:01:52,"58,71,35,49,110","7,59,9,44,22",True
5503679909,2020-07-08 07:01:46,"36,5,126,42,39","86,1,106,64,104",True
5503679815,2020-07-08 07:01:31,"96,53,109,90,25","14,104,126,8,19",False
5503679405,2020-07-08 07:00:41,"8,5,104,11,128","74,13,42,9,64",True
5503679306,2020-07-08 07:00:47,"22,105,87,28,32","119,126,58,69,67",False
5503679202,2020-07-08 07:00:21,"120,80,22,49,9","44,1,39,94,47",True
5503678818,2020-07-08 07:00:02,"110,8,21,13,129","1,32,23,64,22",False
5503678400,2020-07-08 06:59:21,"47,89,26,106,3","70,79,22,110,38",False
5503678208,2020-07-08 06:58:22,"3,86,89,53,126","46,6,39,63,20",False
5503678115,2020-07-08 06:58:46,"14,3,23,105,95","110,61,83,46,1",True
5503677616,2020-07-08 06:57:41,"11,112,67,96,7","70,9,52,50,68",True
5503677402,2020-07-08 06:57:31,"119,60,85,93,39","3,25,73,23,52",True
5503676814,2020-07-08 06:56:26,"84,16,44,102,74","21,47,7,114,119",True
5503676102,2020-07-08 06:55:06,"126,8,86,106,5","84,39,87,46,48",False
5503675505,2020-07-08 06:53:51,"110,40,17,42,31","99,37,101,83,67",True
5503675200,2020-07-08 06:53:35,"17,64,3,8,120","30,129,39,19,48",True
5503674819,2020-07-08 06:52:41,"50,18,7,13,3","48,47,14,37,39",False
5503674015,2020-07-08 06:51:10,"93,2,84,126,14","71,73,35,74,8",False
5503673612,2020-07-08 06:50:39,"87,114,107,39,11","47,70,111,53,7",False
5503673207,2020-07-08 06:49:51,"34,107,12,37,78","10,35,120,91,112",True
5503672918,2020-07-08 06:49:21,"22,110,41,75,25","53,33,59,63,61",False
5503672808,2020-07-08 06:49:09,"93,120,126,3,51","83,46,42,7,98",True
5503672513,2020-07-08 06:48:46,"107,93,17,101,96","54,65,83,7,129",True
5503672500,2020-07-08 06:48:45,"64,7,17,91,70","29,54,86,22,74",True
5503671816,2020-07-08 06:47:26,"44,84,56,38,64","35,1,65,106,26",True
5503671505,2020-07-08 06:46:59,"31,11,9,70,69","67,86,90,106,39",False
5503670907,2020-07-08 06:46:00,"70,25,3,120,53","5,51,12,17,36",False
5503670810,2020-07-08 06:45:41,"75,36,42,35,21","39,67,105,80,112",True
5503670514,2020-07-08 06:45:15,"53,119,27,70,39","37,104,47,63,84",False
5503669802,2020-07-08 06:44:00,"93,36,70,105,5","80,126,84,53,74",True
5503669707,2020-07-08 06:43:45,"59,121,35,104,109","70,83,48,22,84",False
5503669302,2020-07-08 06:43:10,"34,41,42,40,2","28,67,27,45,19",False
5503669104,2020-07-08 06:42:51,"40,38,27,104,4","107,65,80,91,36",True
5503669018,2020-07-08 06:42:44,"100,1,126,68,11","39,41,46,71,3",False
5503669009,2020-07-08 06:42:39,"114,87,41,9,100","25,7,26,1,23",True
5503668602,2020-07-08 06:41:54,"2,126,58,1,121","39,89,31,45,9",True
5503668405,2020-07-08 06:41:34,"31,53,36,54,121","28,63,58,90,80",True
5503668210,2020-07-08 06:41:15,"13,44,87,104,14","48,39,78,90,46",True
5503667917,2020-07-08 06:40:53,"11,100,93,121,2","9,126,129,25,1",True
5503667813,2020-07-08 06:40:44,"44,30,3,60,19","75,106,26,104,8",True
5503667708,2020-07-08 06:40:35,"28,84,67,113,30","8,63,62,100,54",True
5503667209,2020-07-08 06:39:44,"8,49,87,74,106","86,48,114,16,62",True
5503667119,2020-07-08 06:39:29,"93,51,60,36,26","98,1,121,11,20",True
5503667016,2020-07-08 06:39:25,"9,8,68,38,23","25,16,46,12,30",False
5503667002,2020-07-08 06:39:19,"52,119,104,39,3","128,62,84,121,12",True
5503666702,2020-07-08 06:38:55,"126,83,56,54,65","82,112,88,84,6",True
5503666419,2020-07-08 06:37:54,"32,89,69,5,40","128,8,50,106,104",True
5503666206,2020-07-08 06:38:04,"19,10,67,85,30","11,86,87,39,54",True
5503666011,2020-07-08 06:37:40,"74,16,64,70,3","10,106,121,110,21",False
5503665903,2020-07-08 06:37:34,"21,35,102,91,126","70,11,3,14,53",False
5503665002,2020-07-08 06:35:55,"36,84,86,67,16","39,83,26,109,17",True
5503664913,2020-07-08 06:35:53,"126,27,3,56,70","67,39,90,13,112",False
5503664316,2020-07-08 06:34:49,"95,71,13,108,105","10,67,7,62,90",True
5503664007,2020-07-08 06:34:23,"98,66,65,41,7","60,120,46,90,99",True
5503663613,2020-07-08 06:33:34,"43,3,71,93,82","104,74,126,41,64",False
5503663205,2020-07-08 06:33:03,"27,23,72,99,21","10,15,100,128,46",False
5503663114,2020-07-08 06:32:59,"10,86,39,72,83","11,7,45,112,42",False
5503662015,2020-07-08 06:31:08,"69,85,120,67,110","93,19,84,97,121",True
5503661804,2020-07-08 06:30:18,"85,112,104,39,1","97,95,17,86,35",True
5503661317,2020-07-08 06:29:53,"129,19,37,106,1","70,9,120,103,26",True
5503661304,2020-07-08 06:29:29,"28,86,93,26,17","13,121,8,62,56",False
5503661118,2020-07-08 06:29:08,"65,126,4,28,105","128,99,98,8,22",True
5503660912,2020-07-08 06:29:12,"60,10,14,104,67","126,114,87,42,21",True
5503660614,2020-07-08 06:28:27,"126,70,9,51,121","25,41,84,112,39",True
5503660610,2020-07-08 06:28:52,"68,3,11,67,110","129,32,5,9,14",False
5503660417,2020-07-08 06:28:34,"62,3,106,42,86","51,53,30,11,67",False
5503659902,2020-07-08 06:27:33,"46,110,62,8,65","106,129,40,126,67",False
5503659709,2020-07-08 06:27:13,"44,106,99,3,71","87,5,6,80,102",True
5503659505,2020-07-08 06:27:03,"25,110,54,126,45","64,42,100,21,23",True
5503659415,2020-07-08 06:26:54,"114,26,95,45,28","11,14,56,126,128",False
5503659219,2020-07-08 06:26:22,"67,102,129,75,14","72,119,71,25,73",True
5503658719,2020-07-08 06:25:37,"16,107,53,42,2","8,14,37,62,25",False
5503658216,2020-07-08 06:24:53,"60,67,3,100,17","13,101,39,96,12",False
5503658206,2020-07-08 06:24:57,"97,70,5,62,39","110,10,30,100,17",True
5503656805,2020-07-08 06:22:29,"14,126,61,120,112","64,106,6,21,62",False
5503656614,2020-07-08 06:22:22,"64,21,4,46,86","67,120,101,112,19",True
5503656417,2020-07-08 06:21:57,"62,75,93,105,106","89,85,42,35,99",True
5503656309,2020-07-08 06:21:48,"30,100,4,14,93","40,81,87,10,8",False
5503655810,2020-07-08 06:21:02,"56,53,67,107,84","121,23,119,63,101",True
5503655203,2020-07-08 06:19:47,"35,34,93,28,7","51,100,70,5,1",False
5503655110,2020-07-08 06:19:52,"95,7,36,63,98","40,108,86,9,42",False
5503654501,2020-07-08 06:18:57,"90,98,32,10,62","87,12,86,73,53",True
5503654408,2020-07-08 06:18:12,"35,67,46,64,63","27,1,28,45,102",False
5503654402,2020-07-08 06:18:46,"69,20,112,106,6","120,94,74,84,70",False
5503654119,2020-07-08 06:17:52,"35,50,109,67,40","112,104,86,106,48",False
5503654100,2020-07-08 06:18:17,"25,41,26,9,50","82,119,93,107,99",False
5503653800,2020-07-08 06:17:51,"73,84,129,86,48","70,39,107,10,5",False
5503653416,2020-07-08 06:17:11,"1,9,50,56,2","26,105,109,104,95",True
5503653315,2020-07-08 06:16:31,"9,1,39,31,96","120,20,22,76,6",True
5503652213,2020-07-08 06:15:17,"9,1,21,3,22","37,35,74,120,48",True
5503651810,2020-07-08 06:14:38,"9,53,112,44,71","74,21,10,93,14",True
5503651603,2020-07-08 06:14:31,"93,39,119,48,31","42,96,61,7,121",False
5503651601,2020-07-08 06:14:26,"46,41,128,23,111","90,53,63,43,51",False
5503651403,2020-07-08 06:14:11,"70,68,96,36,83","38,31,51,95,106",True
5503651115,2020-07-08 06:13:46,"75,60,86,126,67","21,26,42,65,102",True
5503650613,2020-07-08 06:12:52,"7,3,106,12,120","51,93,114,86,37",False
5503650201,2020-07-08 06:12:21,"106,30,102,70,112","31,42,87,36,2",True
5503649817,2020-07-08 06:11:27,"46,84,8,29,7","97,36,60,64,10",True
5503649614,2020-07-08 06:11:32,"31,33,34,12,102","86,50,54,21,19",True
5503648708,2020-07-08 06:10:02,"6,76,102,64,51","48,98,26,126,9",False
5503648704,2020-07-08 06:09:57,"10,7,90,104,70","108,95,119,53,9",True
5503648618,2020-07-08 06:09:52,"120,121,105,36,70","31,14,9,67,99",False
5503648515,2020-07-08 06:09:51,"73,5,104,129,12","39,70,35,84,26",False
5503648408,2020-07-08 06:09:11,"85,1,59,26,105","35,76,28,39,128",False
5503648009,2020-07-08 06:09:02,"39,93,9,64,36","17,107,26,53,109",False
5503647715,2020-07-08 06:08:16,"63,41,90,46,19","98,67,64,14,25",True
5503647714,2020-07-08 06:08:21,"100,87,126,18,36","1,81,53,104,20",True
5503647706,2020-07-08 06:08:25,"93,91,74,104,31","30,100,41,39,60",False
5503647519,2020-07-08 06:08:11,"64,29,13,95,30","39,66,5,48,108",False
5503647215,2020-07-08 06:07:42,"113,31,96,10,21","34,51,110,91,41",False
5503646415,2020-07-08 06:06:35,"64,54,19,7,53","6,21,52,26,104",True
5503646018,2020-07-08 06:06:00,"10,9,126,21,66","12,107,39,58,16",False
5503645917,2020-07-08 06:05:45,"126,90,2,1,62","41,42,9,85,84",True
5503645804,2020-07-08 06:05:31,"85,15,34,100,41","9,4,99,17,90",True
5503645400,2020-07-08 06:05:02,"60,35,12,37,34","53,100,63,3,106",False
5503645306,2020-07-08 06:04:35,"70,107,50,110,32","67,64,106,84,68",False
5503644911,2020-07-08 06:04:06,"2,7,17,10,111","86,39,3,45,6",True
5503644417,2020-07-08 06:03:25,"110,10,74,48,126","83,85,70,46,21",False
5503644104,2020-07-08 06:02:31,"35,126,7,94,3","10,53,107,45,39",False
5503643902,2020-07-08 06:02:49,"53,13,67,37,28","7,9,63,10,106",True
5503643714,2020-07-08 06:02:21,"17,5,70,64,54","110,95,67,14,20",False
5503643610,2020-07-08 06:02:20,"128,63,98,119,52","120,84,71,12,43",False
5503643608,2020-07-08 06:02:19,"42,39,5,75,7","13,30,77,38,9",True
5503643217,2020-07-08 06:01:41,"57,14,97,25,114","88,23,69,70,87",True
5503642904,2020-07-08 06:01:11,"70,81,47,112,64","107,67,39,108,111",True
5503642501,2020-07-08 06:00:40,"2,12,31,22,14","73,39,105,36,83",True
5503641704,2020-07-08 05:59:27,"111,36,19,23,1","3,67,28,25,128",False
5503641606,2020-07-08 05:59:14,"93,100,30,21,82","53,17,101,42,110",True
5503640913,2020-07-08 05:58:11,"87,10,8,104,64","39,91,93,100,28",False
5503640312,2020-07-08 05:57:15,"84,41,83,46,69","9,2,82,22,68",False
5503640209,2020-07-08 05:57:06,"86,8,69,39,46","42,7,13,85,36",False
5503640203,2020-07-08 05:56:54,"3,39,14,8,35","12,62,111,120,34",False
5503640114,2020-07-08 05:56:20,"53,30,112,70,106","5,12,56,11,36",True
5503640016,2020-07-08 05:56:40,"97,62,3,110,9","86,79,73,46,111",True
5503639616,2020-07-08 05:56:05,"25,8,7,87,110","29,32,30,22,17",True
5503639609,2020-07-08 05:56:11,"22,36,29,26,44","27,9,67,77,129",False
5503639606,2020-07-08 05:56:09,"86,8,39,108,30","21,93,129,31,3",False
5503639010,2020-07-08 05:55:09,"19,63,21,69,11","101,56,70,98,111",True
5503638317,2020-07-08 05:54:01,"128,106,109,29,30","25,1,114,119,104",True
5503638214,2020-07-08 05:54:04,"93,96,120,40,34","64,53,4,21,119",True
5503638112,2020-07-08 05:53:54,"9,53,2,63,6","32,129,51,39,83",True
5503637219,2020-07-08 05:52:45,"72,106,15,64,83","17,25,54,84,28",True
5503637106,2020-07-08 05:52:24,"31,126,16,70,65","74,54,3,7,100",False
5503636818,2020-07-08 05:52:05,"9,96,75,67,107","47,30,69,83,70",False
5503636519,2020-07-08 05:51:40,"84,60,1,68,97","38,19,110,119,95",False
5503636112,2020-07-08 05:50:48,"19,14,126,105,97","110,42,74,36,84",True
5503635802,2020-07-08 05:50:30,"111,107,56,41,63","21,70,76,65,112",False
5503634514,2020-07-08 05:48:30,"101,41,40,19,56","2,5,82,28,8",False
5503634403,2020-07-08 05:48:35,"93,50,74,121,49","58,25,70,35,30",True
5503634219,2020-07-08 05:48:11,"27,114,12,33,36","1,14,75,56,74",False
5503634208,2020-07-08 05:48:14,"9,70,106,83,28","67,101,114,108,26",True
5503634105,2020-07-08 05:47:34,"109,99,59,91,101","25,54,74,39,71",False
5503634016,2020-07-08 05:47:59,"51,112,13,70,36","106,90,7,67,40",True
5503633914,2020-07-08 05:47:15,"100,34,70,26,104","20,25,93,16,128",False
5503633812,2020-07-08 05:47:29,"121,19,54,17,39","90,106,59,60,64",False
5503633305,2020-07-08 05:46:53,"68,52,41,2,86","9,126,53,26,70",False
5503632506,2020-07-08 05:45:48,"30,71,104,11,67","93,22,107,10,23",True
5503632202,2020-07-08 05:45:05,"21,30,56,95,105","31,54,65,110,52",True
5503631516,2020-07-08 05:44:14,"40,63,25,32,23","1,8,27,104,45",False
5503631503,2020-07-08 05:44:10,"86,121,85,45,4","93,87,39,65,100",False
5503631414,2020-07-08 05:44:14,"3,110,35,95,100","38,93,88,80,121",False
5503631002,2020-07-08 05:43:33,"67,56,3,39,96","112,101,38,105,93",False
5503630819,2020-07-08 05:43:13,"119,51,104,8,39","65,106,25,64,42",True
5503630700,2020-07-08 05:43:14,"105,110,48,79,120","126,109,64,74,83",False
5503630616,2020-07-08 05:43:09,"13,47,49,51,25","39,70,121,8,77",True
5503630303,2020-07-08 05:42:39,"84,63,4,25,104","47,102,21,129,10",False
5503629909,2020-07-08 05:42:03,"64,8,45,114,9","23,14,48,26,47",True
5503629800,2020-07-08 05:41:54,"86,43,83,67,56","64,38,9,17,10",True
5503628417,2020-07-08 05:40:04,"25,64,93,49,106","15,9,65,31,121",False
5503628319,2020-07-08 05:39:49,"51,110,39,15,121","93,30,46,120,71",True
5503627204,2020-07-08 05:38:08,"16,86,6,73,64","17,9,120,87,56",True
5503627017,2020-07-08 05:37:29,"67,63,41,7,39","14,1,97,45,35",True
5503627016,2020-07-08 05:38:03,"70,7,38,22,87","39,67,20,14,104",False
5503626515,2020-07-08 05:37:19,"22,70,84,129,121","40,101,67,83,2",False
5503625410,2020-07-08 05:35:47,"9,102,32,31,2","39,3,6,25,26",False
5503625315,2020-07-08 05:35:29,"2,79,68,10,59","64,42,104,11,86",True
5503625108,2020-07-08 05:35:19,"60,14,93,61,5","37,97,67,120,100",True
5503625011,2020-07-08 05:35:03,"21,121,62,2,12","6,9,42,129,84",True
5503624701,2020-07-08 05:34:52,"67,39,126,37,33","8,86,20,10,120",True
5503624612,2020-07-08 05:34:28,"45,121,104,110,42","98,91,7,76,93",True
5503624511,2020-07-08 05:34:28,"106,87,44,86,126","27,63,10,67,120",False
5503624111,2020-07-08 05:33:34,"39,121,104,22,70","64,14,129,6,94",False
5503623617,2020-07-08 05:33:18,"60,110,42,76,64","54,74,49,30,119",False
5503623612,2020-07-08 05:33:13,"14,39,83,11,8","120,112,21,70,13",True
5503623608,2020-07-08 05:33:07,"55,22,67,14,20","1,129,37,110,35",True
5503623601,2020-07-08 05:33:17,"18,45,90,7,73","48,108,74,21,27",False
5503623307,2020-07-08 05:32:18,"86,69,39,93,83","12,126,19,105,111",False
5503623206,2020-07-08 05:32:37,"106,100,1,33,68","67,26,7,71,59",False
5503622919,2020-07-08 05:32:13,"14,93,17,9,64","37,110,90,8,126",True
5503622910,2020-07-08 05:32:18,"23,50,1,31,2","110,70,121,64,32",False
5503622817,2020-07-08 05:32:17,"104,126,128,51,93","70,119,53,96,80",False
5503622215,2020-07-08 05:30:58,"1,22,39,129,30","104,25,58,106,70",False
5503622008,2020-07-08 05:30:58,"126,9,119,16,70","26,53,42,13,99",False
5503622006,2020-07-08 05:30:57,"35,36,85,30,93","1,39,110,26,74",True
5503621709,2020-07-08 05:30:32,"69,73,44,121,128","40,20,126,70,2",False
5503619913,2020-07-08 05:28:07,"114,30,17,26,2","126,6,9,93,112",True
5503619703,2020-07-08 05:27:48,"30,101,114,99,93","9,129,39,23,67",False
5503619307,2020-07-08 05:27:17,"104,35,66,93,110","121,95,76,51,3",False
5503619216,2020-07-08 05:27:07,"87,51,1,9,11","91,99,106,31,73",True
5503618604,2020-07-08 05:26:17,"10,3,69,39,35","112,70,2,30,77",False
5503618217,2020-07-08 05:25:37,"114,70,31,60,11","46,63,51,27,88",True
5503618102,2020-07-08 05:25:26,"59,25,42,45,53","49,75,95,9,56",True
5503618011,2020-07-08 05:25:12,"86,80,126,107,63","3,120,121,93,35",True
5503617709,2020-07-08 05:24:46,"99,9,64,70,75","63,5,101,42,14",True
5503617316,2020-07-08 05:24:07,"1,85,9,104,114","32,19,64,82,53",True
5503616803,2020-07-08 05:23:28,"7,63,109,50,39","16,2,37,70,100",True
5503616607,2020-07-08 05:23:27,"83,17,54,104,30","38,42,86,64,10",True
5503615914,2020-07-08 05:22:37,"44,126,104,71,68","88,21,41,106,100",True
5503614608,2020-07-08 05:20:37,"120,2,50,83,8","6,52,126,101,16",False
5503614502,2020-07-08 05:20:36,"94,100,31,11,110","35,93,70,37,7",False
5503614303,2020-07-08 05:20:17,"69,67,17,84,86","65,110,101,44,82",True
5503614216,2020-07-08 05:20:21,"69,126,7,106,37","10,18,128,14,111",False
5503613611,2020-07-08 05:19:31,"3,86,8,14,15","39,41,21,74,59",True
5503613515,2020-07-08 05:19:11,"90,42,83,85,13","36,7,126,27,6",False
5503613413,2020-07-08 05:19:17,"105,8,74,108,64","19,17,79,42,9",True
5503612812,2020-07-08 05:18:32,"102,74,47,100,7","26,8,39,35,78",False
5503612718,2020-07-08 05:18:22,"50,40,29,56,93","14,30,67,63,21",True
5503612717,2020-07-08 05:18:22,"7,27,40,93,82","100,47,36,87,1",False
5503612608,2020-07-08 05:17:52,"10,47,85,22,19","62,42,121,63,53",False
5503611609,2020-07-08 05:16:50,"105,107,70,37,110","106,84,95,14,128",False
5503611302,2020-07-08 05:16:26,"6,38,39,48,7","105,14,120,10,93",True
5503610914,2020-07-08 05:15:55,"23,100,67,36,58","10,83,92,112,21",True
5503610712,2020-07-08 05:15:42,"5,99,41,22,9","44,86,113,7,23",False
5503610516,2020-07-08 05:15:21,"71,93,45,9,60","105,20,21,49,42",False
5503610213,2020-07-08 05:14:56,"60,21,37,95,28","53,41,11,112,74",True
5503609916,2020-07-08 05:14:37,"54,36,64,129,14","84,9,93,99,53",True
5503609810,2020-07-08 05:14:30,"59,7,120,28,12","70,110,96,112,9",False
5503609113,2020-07-08 05:13:31,"30,42,70,32,39","25,4,73,53,84",True
5503608901,2020-07-08 05:13:21,"23,67,83,78,19","69,93,86,63,10",False
5503608503,2020-07-08 05:12:50,"25,97,39,1,17","63,121,12,104,5",False
5503608413,2020-07-08 05:12:25,"100,53,114,72,111","23,25,36,56,7",False
5503608407,2020-07-08 05:12:45,"40,46,86,70,7","53,64,120,35,13",True
5503608216,2020-07-08 05:12:31,"8,31,39,59,92","9,101,44,87,100",True
5503607802,2020-07-08 05:11:51,"39,87,9,38,93","109,119,80,79,129",True
5503607714,2020-07-08 05:11:50,"10,83,21,84,46","90,76,8,129,111",True
5503606519,2020-07-08 05:10:10,"7,31,35,10,104","40,42,58,86,76",False
5503606417,2020-07-08 05:10:05,"74,7,36,121,1","70,129,64,9,6",False
5503606412,2020-07-08 05:10:00,"20,73,98,48,5","128,2,114,8,27",False
5503605800,2020-07-08 05:09:06,"16,107,70,48,90","58,126,1,2,9",True
5503605717,2020-07-08 05:09:01,"45,84,38,119,12","36,91,101,70,104",True
5503605514,2020-07-08 05:08:55,"63,22,37,80,36","110,61,39,93,75",True
5503605409,2020-07-08 05:08:36,"121,93,51,30,17","53,70,60,119,111",True
5503605310,2020-07-08 05:08:42,"120,39,54,16,83","12,34,64,78,35",False
5503605302,2020-07-08 05:08:25,"52,32,80,8,105","9,35,17,2,93",True
5503605208,2020-07-08 05:08:31,"48,112,79,129,74","21,88,41,90,56",False
5503604819,2020-07-08 05:08:00,"101,98,71,1,2","49,13,74,90,54",False
5503604614,2020-07-08 05:07:35,"70,96,35,53,65","12,45,69,26,9",False
5503603200,2020-07-08 05:05:55,"12,7,33,63,65","32,53,110,3,23",True
5503602919,2020-07-08 05:05:36,"119,101,85,74,95","64,12,22,35,29",False
5503602705,2020-07-08 05:05:15,"6,84,80,20,119","14,44,128,21,91",True
5503602507,2020-07-08 05:05:01,"33,17,40,67,30","108,84,70,82,112",True
5503602014,2020-07-08 05:04:19,"99,31,20,44,46","104,21,25,37,48",True
5503601906,2020-07-08 05:04:19,"119,63,101,81,35","68,1,40,60,59",False
5503601511,2020-07-08 05:03:41,"62,38,46,84,67","70,20,39,86,74",True
5503601510,2020-07-08 05:03:31,"21,13,31,2,93","44,3,106,129,35",True
5503601213,2020-07-08 05:03:19,"36,86,19,1,31","16,100,84,114,7",True
5503600911,2020-07-08 05:03:00,"23,75,4,121,42","105,120,28,47,86",True
5503600800,2020-07-08 05:02:55,"129,120,20,93,68","9,84,126,6,29",True
5503600304,2020-07-08 05:02:01,"95,44,26,23,121","31,74,70,53,84",False
5503599713,2020-07-08 05:01:25,"46,31,27,95,28","30,1,69,7,34",True
5503599303,2020-07-08 05:00:44,"39,2,8,9,30","53,78,104,67,121",False
5503599207,2020-07-08 05:00:49,"45,111,95,129,51","38,12,86,5,106",True
5503599104,2020-07-08 05:00:44,"111,112,60,17,70","62,48,63,10,64",True
5503598900,2020-07-08 05:00:35,"40,10,30,107,6","64,74,7,31,8",True
5503598713,2020-07-08 05:00:00,"2,14,64,41,56","8,63,21,4,37",True
5503598700,2020-07-08 05:00:05,"50,7,21,42,36","100,121,71,23,1",True
5503598403,2020-07-08 04:59:30,"49,39,21,63,5","128,36,18,25,126",True
